mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_SVMS__C,param_SVMS__cache_size,param_SVMS__class_weight,param_SVMS__coef0,param_SVMS__gamma,param_SVMS__kernel,param_SVMS__max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.010870027542114257,0.0006483871946402667,0.002466249465942383,0.0003665726521892217,0.2,8000,balanced,0,1e-09,sigmoid,40000,"{'SVMS__C': 0.2, 'SVMS__cache_size': 8000, 'SVMS__class_weight': 'balanced', 'SVMS__coef0': 0, 'SVMS__gamma': 1e-09, 'SVMS__kernel': 'sigmoid', 'SVMS__max_iter': 40000}",0.5000000000000001,0.5000000000000001,0.5,0.5000000000000001,0.5000000000000001,0.5000000000000001,4.965068306494546e-17,84
0.013803243637084961,0.0002523295459892744,0.003318977355957031,0.0007666042552632294,0.2,8000,balanced,0,1.2915496650148827e-08,sigmoid,40000,"{'SVMS__C': 0.2, 'SVMS__cache_size': 8000, 'SVMS__class_weight': 'balanced', 'SVMS__coef0': 0, 'SVMS__gamma': 1.2915496650148827e-08, 'SVMS__kernel': 'sigmoid', 'SVMS__max_iter': 40000}",0.5000000000000001,0.5000000000000001,0.5,0.5000000000000001,0.5000000000000001,0.5000000000000001,4.965068306494546e-17,84
0.0127777099609375,0.00044459324944350396,0.002889680862426758,0.0004557595589219833,0.2,8000,balanced,0,1.668100537200059e-07,sigmoid,40000,"{'SVMS__C': 0.2, 'SVMS__cache_size': 8000, 'SVMS__class_weight': 'balanced', 'SVMS__coef0': 0, 'SVMS__gamma': 1.668100537200059e-07, 'SVMS__kernel': 'sigmoid', 'SVMS__max_iter': 40000}",0.5000000000000001,0.5000000000000001,0.5,0.5000000000000001,0.5000000000000001,0.5000000000000001,4.965068306494546e-17,84
0.013224601745605469,0.0006795139309505094,0.0028978824615478516,0.00018502035076495467,0.2,8000,balanced,0,2.1544346900318865e-06,sigmoid,40000,"{'SVMS__C': 0.2, 'SVMS__cache_size': 8000, 'SVMS__class_weight': 'balanced', 'SVMS__coef0': 0, 'SVMS__gamma': 2.1544346900318865e-06, 'SVMS__kernel': 'sigmoid', 'SVMS__max_iter': 40000}",0.5000000000000001,0.5000000000000001,0.5,0.5000000000000001,0.5000000000000001,0.5000000000000001,4.965068306494546e-17,84
0.012927007675170899,0.0008551154593671615,0.0030050754547119142,0.0002066671544884649,0.2,8000,balanced,0,2.782559402207126e-05,sigmoid,40000,"{'SVMS__C': 0.2, 'SVMS__cache_size': 8000, 'SVMS__class_weight': 'balanced', 'SVMS__coef0': 0, 'SVMS__gamma': 2.782559402207126e-05, 'SVMS__kernel': 'sigmoid', 'SVMS__max_iter': 40000}",0.5000000000000001,0.5000000000000001,0.5,0.5000000000000001,0.5000000000000001,0.5000000000000001,4.965068306494546e-17,84
0.014387130737304688,0.002069448155589189,0.0032669544219970704,0.000824084713321457,0.2,8000,balanced,0,0.00035938136638046257,sigmoid,40000,"{'SVMS__C': 0.2, 'SVMS__cache_size': 8000, 'SVMS__class_weight': 'balanced', 'SVMS__coef0': 0, 'SVMS__gamma': 0.00035938136638046257, 'SVMS__kernel': 'sigmoid', 'SVMS__max_iter': 40000}",0.5000000000000001,0.5000000000000001,0.5,0.5000000000000001,0.5000000000000001,0.5000000000000001,4.965068306494546e-17,84
0.012804365158081055,0.0012184257665780764,0.0029516696929931642,0.0002685943504461918,0.2,8000,balanced,0,0.004641588833612782,sigmoid,40000,"{'SVMS__C': 0.2, 'SVMS__cache_size': 8000, 'SVMS__class_weight': 'balanced', 'SVMS__coef0': 0, 'SVMS__gamma': 0.004641588833612782, 'SVMS__kernel': 'sigmoid', 'SVMS__max_iter': 40000}",0.8626385568354706,0.8521517061508369,0.8684991753710829,0.8916759156492787,0.8810765815760266,0.8711480097892068,0.013855010311689682,30
0.009324169158935547,0.0007490102255564377,0.0021520137786865236,0.00028146301960655545,0.2,8000,balanced,0,0.05994842503189421,sigmoid,40000,"{'SVMS__C': 0.2, 'SVMS__cache_size': 8000, 'SVMS__class_weight': 'balanced', 'SVMS__coef0': 0, 'SVMS__gamma': 0.05994842503189421, 'SVMS__kernel': 'sigmoid', 'SVMS__max_iter': 40000}",0.9719626168224298,0.9591936535535754,0.9707531610775151,0.9470033296337402,0.9693673695893451,0.9636714277719388,0.009466371614207157,1
0.009101057052612304,0.0003349494616389701,0.0021925926208496093,0.00012062666372908671,0.2,8000,balanced,0,0.7742636826811278,sigmoid,40000,"{'SVMS__C': 0.2, 'SVMS__cache_size': 8000, 'SVMS__class_weight': 'balanced', 'SVMS__coef0': 0, 'SVMS__gamma': 0.7742636826811278, 'SVMS__kernel': 'sigmoid', 'SVMS__max_iter': 40000}",0.7215279287111498,0.7691806129102371,0.8032435404068169,0.7467258601553829,0.7750832408435071,0.7631198401894006,0.027551670842623374,46
0.010367250442504883,0.0012202947332036523,0.002492475509643555,0.00028838957585575897,0.2,8000,balanced,0,10.0,sigmoid,40000,"{'SVMS__C': 0.2, 'SVMS__cache_size': 8000, 'SVMS__class_weight': 'balanced', 'SVMS__coef0': 0, 'SVMS__gamma': 10.0, 'SVMS__kernel': 'sigmoid', 'SVMS__max_iter': 40000}",0.6633883938274289,0.6211149750054337,0.6681143485431557,0.6713096559378469,0.7208102108768035,0.6688354163194028,0.03166337074218268,64
