mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_MLP__activation,param_MLP__alpha,param_MLP__hidden_layer_sizes,param_MLP__learning_rate,param_MLP__solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
0.035969674587249756,0.0007759321828385682,0.0016198158264160156,2.091503119393677e-05,logistic,0.31622776601683794,"(125, 125)",adaptive,adam,"{'MLP__activation': 'logistic', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (125, 125), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.5,0.5,0.5000000000000002,0.5000000000000001,0.5000000000000001,9.629722439836916e-17,98
0.07549870014190674,0.0028514335008083345,0.0021518468856811523,2.4053409904211487e-05,logistic,0.31622776601683794,"(250, 250)",adaptive,adam,"{'MLP__activation': 'logistic', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (250, 250), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.5,0.5,0.5000000000000002,0.5000000000000001,0.5000000000000001,9.629722439836916e-17,98
0.18833553791046143,0.004902854867573332,0.0030287504196166992,4.644376174101713e-05,logistic,0.31622776601683794,"(500, 500)",adaptive,adam,"{'MLP__activation': 'logistic', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (500, 500), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.5,0.5,0.5000000000000002,0.5000000000000001,0.5000000000000001,9.629722439836916e-17,98
0.029003620147705078,0.005099038154790971,0.0013376474380493164,4.8390896363114636e-05,logistic,0.1,"(125,)",adaptive,adam,"{'MLP__activation': 'logistic', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (125,), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.6819390715667312,0.6677949709864605,0.6903888481291273,0.6566716641679161,0.674233766719398,0.012917521406138105,37
0.04326498508453369,0.025241599518440665,0.001482248306274414,3.153305415627678e-05,logistic,0.1,"(250,)",adaptive,adam,"{'MLP__activation': 'logistic', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (250,), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.647485493230174,0.726063829787234,0.5997798972854002,0.5000000000000001,0.6188075695411428,0.0817624313436164,56
0.1485893726348877,0.03353395686886104,0.0019419193267822266,2.0143195472130226e-05,logistic,0.1,"(500,)",adaptive,adam,"{'MLP__activation': 'logistic', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (500,), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.6779497098646035,0.642529013539652,0.5719002201027148,0.62856071964018,0.6303497818724064,0.03821234630224466,54
0.04546922445297241,0.004051063001514328,0.0024664998054504395,0.0006736215046272379,logistic,0.1,"(125, 125)",adaptive,adam,"{'MLP__activation': 'logistic', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (125, 125), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.5,0.5,0.5000000000000002,0.5000000000000001,0.5000000000000001,9.629722439836916e-17,98
0.07511049509048462,0.0021210916050165424,0.0021709799766540527,4.965016821600605e-05,logistic,0.1,"(250, 250)",adaptive,adam,"{'MLP__activation': 'logistic', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (250, 250), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.5,0.5,0.5000000000000002,0.5000000000000001,0.5000000000000001,9.629722439836916e-17,98
0.1906355619430542,0.0031540613724617282,0.0031329989433288574,7.493256892949774e-05,logistic,0.1,"(500, 500)",adaptive,adam,"{'MLP__activation': 'logistic', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (500, 500), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.5,0.5,0.5000000000000002,0.5000000000000001,0.5000000000000001,9.629722439836916e-17,98
0.019945263862609863,0.0014910937201898411,0.0012830495834350586,3.100656308021837e-05,logistic,0.03162277660168379,"(125,)",adaptive,adam,"{'MLP__activation': 'logistic', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (125,), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.6055367504835589,0.5,0.5000000000000002,0.5000000000000001,0.526531585317096,0.04578353721705279,80
